,label,area,perimeter,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,major_axis_length,eccentricity,bbox-0,bbox-1,bbox-2,bbox-3,q1_intensity,q2_intensity,q3_intensity,filename,cl,noncompactness,q1q2,mima,im_id,schistocyt,cls
36,37,30.063588458762815,21.212994454839183,201,188.19946555550524,176,0.9815506357250823,6.069003436843348,6.337375580478935,0.28792660333488734,476,699,639,873,180.21450000000002,184.427,189.42700000000002,TP1_d.jpg,1,14.96797810275627,0.9771589843135767,0.957652479290914,4,False,0
37,38,26.733023787802452,19.722781306837327,201,184.0090154331992,167,0.9888189372953916,5.525458070460859,6.172461078437049,0.4457066331775139,489,1768,639,1933,184.9241,187.9241,192.35490000000001,TP1_d.jpg,1,14.550845634410296,0.9840361081947446,0.8951790866310299,4,False,0
38,39,30.41897577647363,21.215616883321307,201,186.2360340196956,175,0.9899410643860505,5.7538889728785305,6.743624962492304,0.521528548381198,498,90,659,270,180.21450000000002,184.2145,189.21450000000004,TP1_d.jpg,1,14.796763804519093,0.9782861826837737,0.8532338326762484,4,False,0
39,40,26.38308301902207,19.711205347465196,201,185.1798616845582,175,0.9837031019952277,5.363612601416845,6.275269699175774,0.519085623909072,506,1143,671,1296,182.9241,185.85199999999998,190.3549,TP1_d.jpg,1,14.72654336757426,0.9842460667628007,0.8547222443875726,4,False,0
40,41,28.94432265355864,23.566114477780157,207,175.61730253563533,151,0.9677669018893694,5.446493211931723,6.8599853728319,0.6079815673063522,519,2652,669,2837,182.21450000000004,184.427,188.21450000000004,TP1_d.jpg,1,19.18724297773674,0.9880033834525316,0.7939511406980352,4,False,0
41,42,48.91545594422734,29.88484473804717,201,179.6846119585792,158,0.9397300408077849,6.091624984596381,10.490712595987139,0.8141401869042777,528,1382,761,1629,163.50289999999998,173.0,188.06830000000002,TP1_d.jpg,1,18.258113468992075,0.9451034682080924,0.5806683701283097,4,False,0
42,43,27.669830203837094,20.369530824718552,201,185.76767875596673,175,0.9860733695652174,5.486952776165604,6.452440636232304,0.5261874946440787,536,539,712,695,174.8558,179.427,185.35490000000001,TP1_d.jpg,1,14.99531377542103,0.9745233437553991,0.8503685791938621,4,False,0
43,44,22.9068231641726,19.050707379324546,204,184.55673779944124,167,0.9803613053613054,5.019107591107928,5.835288328241124,0.5100745789691196,544,2420,696,2562,181.42700000000002,184.9241,190.27700000000004,TP1_d.jpg,1,15.843726956441968,0.9810889981349106,0.860130178455259,4,False,0
44,45,22.39484756471181,18.325362204066526,201,187.44403234632455,177,0.9817346146958754,5.105699960574858,5.632382343725098,0.42222664053178144,557,363,698,514,179.5808,184.64910000000003,190.427,TP1_d.jpg,1,14.995364399773331,0.9725517210752719,0.9064903000171848,4,False,0
45,46,30.659985566645332,23.011522697281155,201,183.69205489185947,169,0.9519320199543417,5.922111588417716,6.652760010213313,0.45562143522170434,562,2248,757,2418,184.427,186.8578,190.852,TP1_d.jpg,1,17.271051080453084,0.9869911772481533,0.8901736391100977,4,False,0
46,47,27.62081126346319,23.961978760487092,203,187.42464875523785,150,0.9228424548473682,5.8227270171568195,6.3763682910843,0.4075722889155402,575,3155,732,3337,178.2145,182.42700000000002,189.85780000000003,TP1_d.jpg,1,20.787819034032328,0.9769085716478371,0.9131729460010012,4,True,1
47,48,23.126046758622568,19.063819521735148,201,188.3128827131418,175,0.9808836269130812,5.203553374986553,5.6695419543179355,0.3970235432451017,618,1671,766,1824,184.8578,187.85780000000003,190.8578,TP1_d.jpg,1,15.715146585604183,0.9840304741139307,0.9178084256036796,4,False,0
48,49,29.460383164717257,20.607303917482238,201,182.50110926234055,167,0.9912947860350041,5.705238404609993,6.580536320937257,0.49833103006039875,620,2010,778,2186,183.427,189.42320000000004,193.7136,TP1_d.jpg,1,14.414645334826027,0.9683449545778973,0.8669868421602153,4,False,0
49,50,28.560340953963046,21.204490861544,201,185.51489868891537,175,0.9632606199770379,5.837864905476124,6.284275843995989,0.3701705252041513,658,2745,834,2912,177.3587,182.42700000000002,187.85780000000003,TP1_d.jpg,1,15.743174544802205,0.972217380102726,0.9289638218305827,4,False,0
50,51,26.52741656567857,21.01583040500495,201,186.0945488142901,174,0.9641213440886821,5.13490899297165,6.851501306287658,0.6620524647174626,660,685,800,881,182.21450000000004,185.2145,189.21450000000004,TP1_d.jpg,1,16.649383347165482,0.9838025640541106,0.7494574930985297,4,False,0
51,52,5.344426137988317,9.331898313753813,201,171.54929936305732,133,0.9566171094321229,2.29104758746082,3.000880131263827,0.6458568305949248,668,1064,740,1135,183.21450000000002,186.21450000000002,189.21450000000004,TP1_d.jpg,1,16.29442037176707,0.9838895467323974,0.7634585479080567,4,False,0
52,53,118.20100488827767,45.011450798164795,204,142.6013040272786,90,0.9742104908760353,12.143709833142456,12.428630045824653,0.21289311961815138,690,2389,1039,2730,157.3215,170.83040000000003,187.99220000000003,TP1_d.jpg,1,17.14055396458425,0.9209221543706504,0.977075493306045,4,False,0
53,54,20.517149820944702,17.383859671750603,201,187.99508893018316,176,0.9859320813976313,4.7193692887314596,5.547003034960174,0.5254957366660176,705,473,843,619,116.6568,132.805,173.996,TP1_d.jpg,1,14.729072006805787,0.8784066864952373,0.8507962333871957,4,False,0
54,55,23.25131738402255,18.49611559882555,201,184.3482665729679,173,0.9880800833236894,4.95805984730217,5.981051134450311,0.5593059845037955,723,1366,867,1524,184.427,187.427,192.21450000000002,TP1_d.jpg,1,14.713415442008491,0.9839937682404349,0.8289612872132451,4,False,0
55,56,61.38124480875805,36.938510012311035,201,179.92457685396747,163,0.9148266904781233,5.875039830649234,14.132157013121658,0.9094920193940561,754,881,928,1242,180.21450000000002,183.427,188.8578,TP1_d.jpg,1,22.229160164163346,0.9824862206763455,0.41572138104567335,4,True,1
56,57,30.45573998175406,21.47436940394196,201,181.2817990790003,168,0.96881361805345,6.03619759646334,6.460351969931626,0.35636976697955375,786,1502,960,1682,173.85580000000002,179.427,185.3587,TP1_d.jpg,1,15.141597005137003,0.9689500465370319,0.9343450054358609,4,False,0
57,58,20.235290913794746,17.052842596161046,201,186.1886817845367,174,0.9896117733235666,4.866065777496283,5.2990313862610545,0.39590043206959946,808,597,950,728,176.8558,180.3587,186.21450000000002,TP1_d.jpg,1,14.370904863601522,0.980578147879753,0.9182934432342987,4,False,0
58,59,13.010443757574107,16.01764614342442,201,184.7789638932496,171,0.9642749016046018,3.318755864168782,5.343788171547891,0.7837715075596454,837,0,985,88,182.21450000000004,185.2145,190.9241,TP1_d.jpg,1,19.719925988427445,0.9838025640541106,0.6210492926794786,4,False,0
59,60,32.938004656799336,22.201887070087277,201,183.9664324100868,168,0.9794711908328947,6.39574185273872,6.57654210276717,0.232868170838614,846,2893,1025,3073,180.06830000000002,183.92410000000004,189.85200000000003,TP1_d.jpg,1,14.965198851872627,0.9790359175333737,0.9725083110237558,4,False,0
60,61,23.983878215165916,18.73913354855348,201,187.960769842171,178,0.9889394194598844,5.173949881628947,5.90526771822475,0.48202330667869886,858,416,1004,574,180.21450000000002,183.21450000000002,188.8578,TP1_d.jpg,1,14.641298750778088,0.9836257501453215,0.8761583942521656,4,False,0
61,62,26.722130689941586,22.03551725564626,202,187.11342675159236,170,0.9443722631249699,5.532616765091327,6.224364129897018,0.45817002379206095,861,146,1022,325,184.427,187.35490000000001,191.8578,TP1_d.jpg,1,18.17085719540523,0.9843724396853244,0.8888645730922018,4,False,0
62,63,34.62643482523386,23.303653283233736,203,182.36338969720802,163,0.9767620510850777,5.467769792525694,8.098065782263708,0.7376397050897154,864,2720,1072,2881,183.427,186.852,191.27900000000002,TP1_d.jpg,1,15.683400820387602,0.9816699848008048,0.6751945389849933,4,False,0
63,64,24.717800683541892,19.187182833562,201,165.23610422519693,143,0.9840091066782307,5.406991773016752,5.831755905942738,0.3746567328085942,889,1807,1048,1958,176.9241,182.3549,188.7136,TP1_d.jpg,1,14.89404295316873,0.9702185134591943,0.9271635953601661,4,False,0
64,65,21.219754632970684,18.583664787092353,201,185.36736396303903,169,0.9751580001251486,4.24798954351987,6.507441036467886,0.7575393031735196,925,1076,1099,1192,155.5029,162.0,173.06830000000002,TP1_d.jpg,1,16.27505137983154,0.9598944444444445,0.6527895557891366,4,False,0
65,66,9.093013439359485,13.68374439650453,201,183.3619347109913,175,0.9894799229515484,2.345864802099636,5.319511360460939,0.8975107707959878,948,3325,1100,3384,182.42700000000002,186.21450000000002,189.21450000000004,TP1_d.jpg,1,20.59216803731665,0.9796605527496517,0.4409925354302403,4,True,1
66,67,86.05547310085647,44.62322883210682,210,135.68411392405062,86,0.9060282417031037,10.292587060849627,11.232421890470379,0.40042762471363524,968,1492,1270,1819,179.9241,182.06830000000002,186.92409999999998,TP1_d.jpg,1,23.138941425246216,0.9882231008912589,0.9163283894795555,4,True,1
67,68,30.97043885568007,21.47436940394196,201,182.86572873158937,164,0.9835675675675676,6.060999208645644,6.535780351293616,0.37417868722755593,981,2287,1153,2472,111.59609999999999,125.6644,165.70160000000004,TP1_d.jpg,1,14.889958241982825,0.8880486438482179,0.9273566250502895,4,False,0
68,69,33.180376084203644,23.151256887849556,201,188.1430975049245,173,0.961945365545555,5.694882821448921,7.464091606537219,0.6464331271702174,1002,3011,1180,3193,179.427,183.21450000000002,187.85780000000003,TP1_d.jpg,1,16.15354491844861,0.9793275095584683,0.7629706495645384,4,False,0
69,70,25.616481257063494,19.342201657428298,202,185.258332004465,172,0.9878701953371141,5.534832971342315,5.899908016260823,0.34630518879962074,1067,2460,1217,2618,184.8578,188.8578,192.8578,TP1_d.jpg,1,14.60468989484892,0.9788200434400909,0.9381219090344596,4,False,0
70,71,25.08680437357879,18.923635393571928,201,185.82132001736866,173,0.9883059757536745,5.474620311773746,5.8441486851174655,0.349946969410857,1079,969,1227,1128,180.42700000000002,184.2145,190.71359999999999,TP1_d.jpg,1,14.274595168685584,0.9794397292286983,0.9367695119932953,4,False,0
71,72,27.86182105363489,20.640945550154985,201,183.87879972632197,174,0.9780603221643325,5.772891068608236,6.180733165259017,0.3572365039271881,1083,179,1250,353,181.42700000000002,185.2145,190.8578,TP1_d.jpg,1,15.291485520070843,0.9795507371183143,0.9340139614919472,4,False,0
72,73,22.67125992293133,18.022741904185466,201,180.60294294294295,168,0.9898929845422116,5.186620712262032,5.567403917976936,0.3634725982904383,1090,2752,1231,2904,179.85580000000002,182.8558,187.85580000000004,TP1_d.jpg,1,14.327356611369332,0.9835936295157169,0.9316048895814134,4,False,0
73,74,26.63634754428725,19.57409358537892,204,180.44417748696452,165,0.9901300804778054,5.5603526623910495,6.1077560048710335,0.41378264906576345,1092,2155,1247,2321,175.0683,179.2145,186.35870000000003,TP1_d.jpg,1,14.384297210874399,0.9768645952196948,0.9103757022966502,4,False,0
74,75,41.46321537016108,25.645197346802583,201,172.36629338937965,160,0.9769329483477703,5.852210546342195,9.117695572322424,0.7668285945799743,1101,1130,1270,1366,174.21450000000002,178.2145,186.92409999999998,TP1_d.jpg,1,15.86167741901043,0.977555137208252,0.6418519350555091,4,False,0
75,76,28.99606486839776,21.019539078930723,201,184.67414886123504,170,0.9799815922687529,5.438851180604868,6.815780769465367,0.6026850097670537,1108,1787,1264,1966,166.8558,169.85580000000002,176.0683,TP1_d.jpg,1,15.23727530256107,0.9823379596104459,0.79797918456692,4,False,0
76,77,24.4304952274615,18.98739635524565,208,187.53990636495374,177,0.9869629792617856,5.355524555289213,5.812637748066824,0.38871336965431713,1118,795,1269,954,181.21450000000002,184.3549,189.21070000000003,TP1_d.jpg,1,14.75701646628702,0.9829654649808605,0.9213587337470602,4,False,0
77,78,24.964257022644027,19.025382969692988,217,191.09201483582416,179,0.9887822241397908,5.20480609049416,6.113515357720971,0.5245809110776337,1134,390,1277,553,183.21450000000002,186.42700000000002,191.85199999999998,TP1_d.jpg,1,14.499337865940115,0.9827680539835968,0.8513605979448191,4,False,0
78,79,25.229776283002682,19.599417995010484,201,182.91542986669546,170,0.9797483079526227,5.000332621167568,6.456309368070369,0.6325888868893389,1145,2906,1320,3046,186.42700000000002,189.35490000000001,194.85199999999998,TP1_d.jpg,1,15.225548630882402,0.9845375007459538,0.7744877663230757,4,False,0
79,80,21.892403425879277,17.752863361787504,201,183.35707177509641,170,0.9883206294566019,4.955524571955065,5.629530956343135,0.47446738452656306,1171,1988,1307,2140,178.2145,182.21450000000004,187.9241,TP1_d.jpg,1,14.396051059873022,0.9780478501985295,0.8802730832080022,4,False,0
80,81,28.613444806034774,20.398563908275882,201,183.83834586466165,169,0.9886149792999623,5.812706095401624,6.274841806621771,0.3766613750253902,1220,1382,1388,1541,178.2145,182.85780000000003,188.85200000000003,TP1_d.jpg,1,14.542164088969,0.974607044380934,0.9263510180077432,4,False,0
81,82,25.27607194891137,20.707965248159653,201,183.36567365188816,171,0.9471401602122558,5.474643456730617,6.170334271234889,0.46128440638224427,1232,2445,1388,2619,179.9241,183.21450000000002,188.42700000000002,TP1_d.jpg,1,16.965445643046486,0.9820407227593886,0.8872523296270234,4,False,0
82,83,28.410560858376112,20.321054496342732,201,184.03220704529116,171,0.9893783489022713,5.562649554856789,6.528751445055578,0.5235035645224246,1259,3186,1421,3356,179.2145,182.9241,187.85780000000003,TP1_d.jpg,1,14.534920936683482,0.9797205507639506,0.8520234843784034,4,False,0
83,84,24.291608229735434,18.95682708864985,201,187.155100896861,176,0.9877636897181773,5.420617462712242,5.710485239685582,0.3145546079049241,1283,1184,1436,1334,179.9241,183.427,188.42700000000002,TP1_d.jpg,1,14.79363942767171,0.9809030295430881,0.9492393790007765,4,False,0
84,85,28.648847374082596,20.921950114330258,211,188.09424904942966,176,0.9785591367843356,5.688709845590729,6.470106937940959,0.4763981801725001,1284,502,1465,667,183.852,187.21450000000002,191.2145,TP1_d.jpg,1,15.27907880100328,0.9820393185356903,0.879229648003484,4,False,0
85,86,29.3555370978064,21.242477475991336,201,180.29950368755507,167,0.9732743442733962,5.145174233889629,7.297770793465208,0.7091738173336893,1286,3006,1485,3151,183.427,186.8578,192.71359999999999,TP1_d.jpg,1,15.371643442072074,0.9816395141118005,0.7050336848749591,4,False,0
86,87,26.632262632589423,19.89832962096577,201,183.50963750703002,172,0.9772659138602978,5.692103096443109,5.991242642153755,0.31203522300676273,1293,1729,1446,1891,176.427,179.427,183.427,TP1_d.jpg,1,14.867062824023627,0.9832801083448979,0.9500705340147749,4,False,0
87,88,23.519559918846422,18.70549191588073,201,186.0306258322237,176,0.990822004244823,4.929587143843814,6.1575247204990395,0.5992267541790662,1298,0,1458,132,179.2107,182.42700000000002,188.35490000000001,TP1_d.jpg,1,14.876784643181407,0.9823693861106085,0.8005793508928525,4,False,0
88,89,21.226562819133726,17.71858542126594,201,188.53691705689909,180,0.9878960709759189,4.856843768086542,5.579538543711577,0.49221423056387453,1298,2599,1430,2752,181.9241,184.8558,190.3549,TP1_d.jpg,1,14.790348866454412,0.9841406112223691,0.8704740956687989,4,False,0
89,90,32.318459715962476,22.012590305699412,201,184.938108278913,172,0.9864511034454095,5.955434915604519,6.930632572195648,0.511485880945379,1300,900,1464,1092,185.427,188.21450000000004,192.2107,TP1_d.jpg,1,14.993107228041707,0.9851897701824246,0.8592916813245254,4,False,0
90,91,25.493933906128728,20.21297581781378,201,182.65785397639266,171,0.9571107248747572,5.442057684142996,6.061077033765179,0.4402611985694567,1304,2309,1466,2469,181.42700000000002,184.2145,188.77790000000002,TP1_d.jpg,1,16.025945345112316,0.9848681835577549,0.8978697439128827,4,False,0
91,92,42.93242194414564,25.58188632272369,201,169.31715826197274,156,0.9856821307990496,6.373499694865549,8.652166803954282,0.6762891671211138,1307,1910,1531,2096,179.2145,181.42700000000002,185.427,TP1_d.jpg,1,15.243326097003417,0.9878050124843599,0.7366362483849342,4,False,0
92,93,26.452526517885104,19.79395961636259,201,184.63205847531785,173,0.9822033469841751,5.496904890088908,6.148492980442411,0.4480175768731952,1331,718,1484,884,163.50289999999998,166.8558,172.3587,TP1_d.jpg,1,14.81147129856531,0.9799054033482804,0.8940247484341085,4,False,0
93,94,27.005351234324152,19.735893449247936,201,181.97292391468764,168,0.9895718990120747,5.561150945323923,6.192143061069276,0.43979550355660446,1341,2120,1494,2288,181.42700000000002,184.427,188.8578,TP1_d.jpg,1,14.423270664408209,0.983733401291568,0.898097942905668,4,False,0
94,95,32.981577048242805,21.802314113454575,209,185.6955660143671,175,0.9862779429129851,5.988541532637313,7.026396422660888,0.5230662759928549,1371,286,1546,466,176.8558,180.85580000000002,187.427,TP1_d.jpg,1,14.412315699957281,0.9778829321481532,0.852292010357346,4,False,0
95,96,27.34848381694149,20.01165315645896,201,186.23778939507096,176,0.9880460448642266,5.469935522603192,6.376699012917371,0.5139828046358185,1411,102,1562,274,180.92409999999998,184.06830000000002,190.2107,TP1_d.jpg,1,14.643088250703613,0.9829182971755591,0.8578004876069367,4,False,0
96,97,20.235290913794746,18.394554392958486,201,188.41053764887963,179,0.9896117733235666,4.148053900376311,6.505606366089654,0.7703575140625959,1416,3279,1590,3384,182.06830000000002,186.21450000000002,190.427,TP1_d.jpg,1,16.721263497370465,0.9777342795539553,0.6376121866207524,4,False,0
